Word,Occurrences,TotalSteps,AverageSteps
pains,2,2,1.0000
goin,1,2,2.0000
evaded,1,3,3.0000
paint,4,4,1.0000
plank,1,1,1.0000
located,1,2,2.0000
despicable,1,3,3.0000
structure,2,2,1.0000
expects,2,2,1.0000
lions,4,4,1.0000
forced,5,10,2.0000
soaps,1,1,1.0000
wonders,2,4,2.0000
comforts,8,8,1.0000
plans,22,22,1.0000
appear,9,9,1.0000
plant,1,2,2.0000
foretaste,1,3,3.0000
liebe,1,4,4.0000
loyally,1,1,1.0000
appeal,5,5,1.0000
mischievous,8,16,2.0000
drops,7,7,1.0000
upstairs,21,21,1.0000
hugging,4,8,2.0000
postman,2,2,1.0000
harder,18,18,1.0000
chicks,1,1,1.0000
bijou,1,2,2.0000
yards,2,6,3.0000
delve,1,1,1.0000
suiting,1,1,1.0000
harden,1,1,1.0000
somewhere,6,6,1.0000
dragon,2,4,2.0000
tree,16,16,1.0000
lurch,2,4,2.0000
constantly,4,4,1.0000
disfavor,1,1,1.0000
undertaken,1,1,1.0000
magnanimity,2,2,1.0000
nightingales,1,1,1.0000
fighter,1,2,2.0000
jerk,2,2,1.0000
production,1,1,1.0000
ledge,2,4,2.0000
plantation,1,1,1.0000
patronize,1,2,2.0000
congratulate,3,3,1.0000
quandary,2,4,2.0000
affectionately,2,2,1.0000
tres,2,4,2.0000
rewrite,1,3,3.0000
frolic,7,7,1.0000
feels,9,18,2.0000
dodos,1,3,3.0000
bloomed,3,3,1.0000
comment,2,2,1.0000
somersault,1,2,2.0000
performance,6,6,1.0000
snake,1,2,2.0000
anxious,39,39,1.0000
keys,5,5,1.0000
heel,3,6,2.0000
exasperated,1,1,1.0000
treats,1,1,1.0000
everyones,2,2,1.0000
ardent,3,6,2.0000
words,111,111,1.0000
passions,3,3,1.0000
plumes,1,1,1.0000
surpassing,1,1,1.0000
lunatics,1,2,2.0000
acts,2,2,1.0000
throats,1,2,2.0000
horn,1,1,1.0000
david,2,2,1.0000
insist,2,4,2.0000
blackened,1,1,1.0000
students,3,3,1.0000
mollified,1,1,1.0000
motive,2,2,1.0000
jest,1,1,1.0000
featherless,1,2,2.0000
plumed,1,1,1.0000
feasted,1,1,1.0000
gold,11,11,1.0000
blush,8,16,2.0000
subdued,4,12,3.0000
davis,17,17,1.0000
ingenuity,1,1,1.0000
charmed,4,4,1.0000
foes,1,1,1.0000
strangely,1,2,2.0000
listen,16,16,1.0000
hose,2,4,2.0000
parker,3,9,3.0000
little,724,724,1.0000
earth,7,14,2.0000
housetop,1,1,1.0000
divided,2,4,2.0000
revolve,1,1,1.0000
willing,14,14,1.0000
corso,1,1,1.0000
hearthrug,1,2,2.0000
knitting,7,7,1.0000
triumph,4,4,1.0000
whod,1,1,1.0000
thicker,2,4,2.0000
archway,2,2,1.0000
host,4,4,1.0000
cloudy,1,1,1.0000
tipped,1,2,2.0000
obedient,1,3,3.0000
controlled,1,1,1.0000
whom,34,34,1.0000
detachment,1,2,2.0000
mixture,9,9,1.0000
groan,4,4,1.0000
florences,2,4,2.0000
clouds,8,8,1.0000
stopping,12,12,1.0000
settle,12,12,1.0000
whos,1,2,2.0000
facing,1,1,1.0000
trial,9,18,2.0000
kindling,1,3,3.0000
covertly,1,4,4.0000
pairs,9,9,1.0000
feathery,1,1,1.0000
transition,1,1,1.0000
omens,4,4,1.0000
touching,18,18,1.0000
inhospitable,1,1,1.0000
abroad,17,17,1.0000
feathers,5,5,1.0000
hedges,1,1,1.0000
delayed,1,2,2.0000
mouths,3,3,1.0000
grumble,2,2,1.0000
dismay,14,14,1.0000
forgets,3,3,1.0000
norton,6,6,1.0000
gone,79,79,1.0000
muddy,4,4,1.0000
dismal,11,11,1.0000
fanning,1,1,1.0000
basin,1,2,2.0000
minion,2,2,1.0000
force,4,4,1.0000
straightforward,2,4,2.0000
gardening,1,1,1.0000
fearing,13,13,1.0000
thousand,1,2,2.0000
rescued,3,3,1.0000
trim,1,1,1.0000
hour,50,50,1.0000
trio,1,2,2.0000
tightly,4,4,1.0000
trip,9,18,2.0000
cupids,1,1,1.0000
noise,2,2,1.0000
abashed,6,6,1.0000
alterations,2,4,2.0000
stationary,1,3,3.0000
good,462,462,1.0000
adieux,2,2,1.0000
embarked,1,1,1.0000
brothers,5,5,1.0000
trick,2,4,2.0000
coo,2,6,3.0000
hearing,11,11,1.0000
gypsy,1,2,2.0000
plate,11,11,1.0000
heir,3,6,2.0000
hove,1,3,3.0000
turner,2,8,4.0000
cot,1,1,1.0000
library,8,8,1.0000
cow,1,2,2.0000
ought,63,63,1.0000
goot,2,4,2.0000
fretful,2,2,1.0000
occupied,2,4,2.0000
noisy,1,3,3.0000
drove,13,13,1.0000
plato,4,8,2.0000
sidesaddle,1,1,1.0000
cumbrous,1,2,2.0000
vainly,2,2,1.0000
kisses,4,4,1.0000
turned,93,186,2.0000
gathered,16,16,1.0000
board,2,4,2.0000
anteroom,2,2,1.0000
sorrowful,4,8,2.0000
jews,3,9,3.0000
mushroom,1,1,1.0000
preparation,5,5,1.0000
benignity,1,2,2.0000
settin,1,3,3.0000
foil,1,1,1.0000
countryman,1,2,2.0000
telemachus,1,1,1.0000
larches,1,1,1.0000
kissed,27,27,1.0000
lurid,1,1,1.0000
unfortunate,5,5,1.0000
bright,21,21,1.0000
dicks,1,2,2.0000
sharply,15,15,1.0000
pickles,1,2,2.0000
expected,14,14,1.0000
patch,1,2,2.0000
ridicule,2,2,1.0000
native,4,8,2.0000
gauzy,1,1,1.0000
prattling,1,1,1.0000
afternoon,32,32,1.0000
writing,26,52,2.0000
unmaidenly,3,3,1.0000
youll,70,70,1.0000
process,3,3,1.0000
cigar,4,4,1.0000
galley,1,2,2.0000
hows,1,1,1.0000
studious,5,5,1.0000
smoking,2,4,2.0000
hospital,5,5,1.0000
pickled,4,8,2.0000
turkquoise,1,3,3.0000
easterly,1,1,1.0000
tried,108,108,1.0000
objects,1,1,1.0000
borrowing,1,1,1.0000
errand,3,3,1.0000
conferred,3,3,1.0000
rivulets,1,1,1.0000
elsewhere,3,6,2.0000
power,26,26,1.0000
boast,1,2,2.0000
saintliest,1,1,1.0000
seventeen,8,8,1.0000
tries,5,10,2.0000
mismanagment,1,3,3.0000
ursa,1,1,1.0000
bordered,1,2,2.0000
beths,52,52,1.0000
giraffes,1,1,1.0000
chanting,3,3,1.0000
preferring,1,2,2.0000
humbly,5,5,1.0000
advancing,1,2,2.0000
answer,48,48,1.0000
bethy,4,8,2.0000
irresistable,1,1,1.0000
thirds,1,1,1.0000
held,40,40,1.0000
pounded,1,2,2.0000
loyalty,4,4,1.0000
scrambling,1,1,1.0000
nosegay,2,2,1.0000
hell,20,20,1.0000
engaging,3,3,1.0000
helm,1,2,2.0000
punch,1,3,3.0000
intelligence,1,1,1.0000
meadows,2,2,1.0000
help,187,187,1.0000
works,12,12,1.0000
boats,9,9,1.0000
humble,16,16,1.0000
temptation,7,14,2.0000
exploit,1,3,3.0000
roller,2,2,1.0000
emotional,1,2,2.0000
young,279,279,1.0000
chimney,4,4,1.0000
cry,45,45,1.0000
motion,5,10,2.0000
nurses,2,6,3.0000
rides,5,5,1.0000
answers,6,12,2.0000
faraway,1,3,3.0000
mansion,5,5,1.0000
veins,1,2,2.0000
ancestors,1,1,1.0000
slender,3,3,1.0000
fold,6,12,2.0000
world,97,97,1.0000
audience,12,12,1.0000
proceeding,4,8,2.0000
rolled,8,24,3.0000
countenances,1,4,4.0000
litter,1,1,1.0000
small,59,59,1.0000
lofty,2,2,1.0000
nursed,4,4,1.0000
minister,2,2,1.0000
invigorating,1,1,1.0000
tight,14,14,1.0000
paragraph,1,2,2.0000
momma,1,1,1.0000
unseemly,1,1,1.0000
than,346,346,1.0000
disappointing,1,2,2.0000
lennoxs,1,3,3.0000
sallie,42,42,1.0000
that,1836,1836,1.0000
blesses,1,2,2.0000
rinse,1,1,1.0000
breathless,1,2,2.0000
nan,2,2,1.0000
nap,5,5,1.0000
delivering,1,2,2.0000
noter,1,1,1.0000
youths,1,2,2.0000
notes,7,7,1.0000
lessened,3,6,2.0000
efface,1,1,1.0000
grieving,1,1,1.0000
fountain,3,3,1.0000
prospective,1,2,2.0000
daisey,2,2,1.0000
sanskrit,1,2,2.0000
blessed,12,12,1.0000
unmistakable,2,4,2.0000
magpie,1,1,1.0000
naughty,13,13,1.0000
hammer,1,1,1.0000
richness,2,2,1.0000
plagued,2,2,1.0000
record,3,3,1.0000
bitterly,8,8,1.0000
hens,2,2,1.0000
trod,1,1,1.0000
nights,2,2,1.0000
intends,2,2,1.0000
gott,4,4,1.0000
solid,2,2,1.0000
deserting,1,1,1.0000
illusions,1,1,1.0000
fond,37,37,1.0000
plays,4,8,2.0000
beholder,1,3,3.0000
trop,1,4,4.0000
fear,42,42,1.0000
rations,1,2,2.0000
account,12,12,1.0000
trot,2,4,2.0000
didactic,1,3,3.0000
indifferent,5,5,1.0000
prison,3,3,1.0000
relishin,1,1,1.0000
became,21,21,1.0000
grundy,3,6,2.0000
reveling,1,1,1.0000
drawbacks,1,2,2.0000
sugarplums,1,1,1.0000
powdering,1,2,2.0000
laughin,1,1,1.0000
fairness,1,1,1.0000
lance,1,2,2.0000
malaprop,2,2,1.0000
cup,7,7,1.0000
miles,5,10,2.0000
coming,55,55,1.0000
black,45,90,2.0000
debts,3,3,1.0000
people,143,143,1.0000
cut,27,27,1.0000
irregular,1,1,1.0000
fusss,1,1,1.0000
bottom,10,10,1.0000
somebody,9,9,1.0000
hitch,1,1,1.0000
cried,154,154,1.0000
complaining,3,6,2.0000
greatheart,1,3,3.0000
fussy,3,3,1.0000
remorsefully,2,2,1.0000
letters,44,44,1.0000
jingling,1,1,1.0000
paths,2,4,2.0000
food,8,24,3.0000
former,7,7,1.0000
earwiggy,1,2,2.0000
rejoiced,5,15,3.0000
madonnas,1,4,4.0000
laddie,1,5,5.0000
furbish,1,1,1.0000
kindlier,1,1,1.0000
whirlpool,1,2,2.0000
hovels,1,1,1.0000
grater,1,1,1.0000
friendship,11,11,1.0000
fool,9,18,2.0000
carrying,3,3,1.0000
loitering,1,2,2.0000
resolved,22,22,1.0000
redowa,2,4,2.0000
cries,2,6,3.0000
narrowly,2,8,4.0000
blade,1,5,5.0000
stirred,4,4,1.0000
hospitable,8,16,2.0000
blondchen,1,3,3.0000
scarlet,17,17,1.0000
dandelions,1,1,1.0000
formed,1,1,1.0000
foot,19,19,1.0000
ferdinando,1,2,2.0000
breeding,4,12,3.0000
containing,1,4,4.0000
lottchen,2,2,1.0000
conflicting,1,1,1.0000
cutter,3,3,1.0000
florally,1,2,2.0000
youre,26,26,1.0000
aloft,2,4,2.0000
rivoli,1,1,1.0000
grated,1,2,2.0000
howling,2,2,1.0000
fifth,2,2,1.0000
longer,20,40,2.0000
trudged,2,6,3.0000
considered,23,23,1.0000
castle,22,44,2.0000
countryseats,1,3,3.0000
lands,1,4,4.0000
libitum,1,5,5.0000
wistful,10,10,1.0000
storeroom,1,1,1.0000
contested,1,1,1.0000
hospitably,2,4,2.0000
prisms,1,1,1.0000
beautified,3,6,2.0000
aprons,2,2,1.0000
yours,28,28,1.0000
adopted,2,2,1.0000
muffled,3,3,1.0000
thee,6,6,1.0000
snipping,1,2,2.0000
longed,27,27,1.0000
brocades,2,4,2.0000
proverbially,1,3,3.0000
belsham,3,3,1.0000
fifty,7,7,1.0000
tottered,1,1,1.0000
major,4,8,2.0000
nation,5,15,3.0000
aides,1,1,1.0000
idols,2,2,1.0000
cowardly,1,2,2.0000
them,505,505,1.0000
delighted,19,38,2.0000
freezing,1,3,3.0000
among,45,180,4.0000
beautifier,1,5,5.0000
then,370,370,1.0000
ned,23,46,2.0000
coxcomb,1,3,3.0000
bumps,1,4,4.0000
gown,16,16,1.0000
revived,3,6,2.0000
cushioned,1,1,1.0000
snuffbox,1,1,1.0000
guess,15,15,1.0000
they,706,706,1.0000
guest,8,16,2.0000
praying,1,3,3.0000
anni,1,4,4.0000
net,2,2,1.0000
growed,1,1,1.0000
givest,1,2,2.0000
explode,1,1,1.0000
harms,2,4,2.0000
shifts,1,3,3.0000
goethes,1,4,4.0000
new,181,181,1.0000
here,141,282,2.0000
desecrate,1,3,3.0000
beautifully,13,13,1.0000
vases,8,8,1.0000
brutal,1,2,2.0000
towered,1,1,1.0000
hero,5,5,1.0000
smartly,2,4,2.0000
gem:,1,1,1.0000
sayings,1,1,1.0000
afghan,3,3,1.0000
appearing,1,2,2.0000
hers,14,14,1.0000
feed,6,12,2.0000
tumble,6,6,1.0000
philanthropic,1,2,2.0000
accustomed,5,5,1.0000
loneliness,7,14,2.0000
postilions,1,3,3.0000
youth,20,20,1.0000
attempt,13,26,2.0000
hearted,9,9,1.0000
hailed,3,6,2.0000
pocketed,1,3,3.0000
feel,103,103,1.0000
dodo,4,8,2.0000
jones,1,1,1.0000
distinctly,1,2,2.0000
witnessed,2,2,1.0000
series,2,2,1.0000
millions,2,4,2.0000
embodied,1,3,3.0000
bottle,11,11,1.0000
anon,2,2,1.0000
ideas,13,26,2.0000
feet,47,47,1.0000
railroads,1,1,1.0000
hearten,1,2,2.0000
beginnest,1,3,3.0000
fork,1,1,1.0000
laurie,548,1096,2.0000
sticking,2,6,3.0000
montreux,1,4,4.0000
fifteen,10,10,1.0000
beauty,39,39,1.0000
conduct,2,4,2.0000
form,5,15,3.0000
dungeons,1,1,1.0000
numbered,1,1,1.0000
smart,6,6,1.0000
personage,1,1,1.0000
artificial,1,2,2.0000
fort,2,2,1.0000
relished,1,1,1.0000
nge,1,2,2.0000
decision,7,21,3.0000
patronizing,4,4,1.0000
ladder,5,5,1.0000
privileges,1,2,2.0000
imposing,2,6,3.0000
laughed,79,79,1.0000
worry,17,17,1.0000
greatness,1,1,1.0000
tutor,10,10,1.0000
dress,76,76,1.0000
pronounce,1,2,2.0000
surveyed,4,12,3.0000
wreaths,2,2,1.0000
does,86,86,1.0000
rothschilds,1,2,2.0000
stints,1,1,1.0000
worse,20,20,1.0000
smash,1,2,2.0000
enlightenment,1,3,3.0000
great,186,186,1.0000
domestic,12,12,1.0000
beginners,2,2,1.0000
dangers,1,1,1.0000
tearing,4,8,2.0000
patriarch,1,3,3.0000
formal,4,4,1.0000
soiled,2,2,1.0000
embers,1,1,1.0000
meekly,9,9,1.0000
starched,2,2,1.0000
tuileries,1,2,2.0000
written,19,19,1.0000
lumbering,2,4,2.0000
proving,4,12,3.0000
estimate,1,1,1.0000
worst,10,10,1.0000
stained,2,2,1.0000
vehicle,2,4,2.0000
conquered,7,7,1.0000
true,43,86,2.0000
youve,29,87,3.0000
telling,16,16,1.0000
taper,1,1,1.0000
nestled,5,5,1.0000
hateful,1,2,2.0000
unmercifully,1,3,3.0000
gardiners,2,2,1.0000
byes,2,4,2.0000
leading,4,4,1.0000
attitudes,3,3,1.0000
widows,1,2,2.0000
delightful,28,28,1.0000
demurely,2,2,1.0000
thoughtlessness,1,2,2.0000
larger,1,3,3.0000
imbecile,1,1,1.0000
queerly,2,2,1.0000
mittens,2,2,1.0000
worth,20,40,2.0000
headfirst,1,1,1.0000
groom,1,1,1.0000
inside,10,10,1.0000
thrill,3,3,1.0000
manger,2,2,1.0000
whenever,16,16,1.0000
attack,4,8,2.0000
wrenched,1,3,3.0000
thin,20,20,1.0000
bronzes,1,2,2.0000
intonation,1,3,3.0000
beauties,2,2,1.0000
rampage,1,1,1.0000
this,399,399,1.0000
hours,23,23,1.0000
whisked,9,18,2.0000
slang,6,6,1.0000
twitching,1,2,2.0000
saint,12,36,3.0000
nil,1,4,4.0000
historian,1,5,5.0000
stooped,5,5,1.0000
radiant,1,1,1.0000
sardines,1,2,2.0000
nip,1,1,1.0000
refraining,1,2,2.0000
morsel,3,3,1.0000
hooting,1,2,2.0000
skating,4,4,1.0000
dogs,3,6,2.0000
partner,4,4,1.0000
examples,1,1,1.0000
heartiness,1,1,1.0000
believe,58,58,1.0000
sheets,7,14,2.0000
lieth,1,3,3.0000
fussing,4,4,1.0000
chamber,1,1,1.0000
haunts,2,2,1.0000
house,133,133,1.0000
pewmonia,1,1,1.0000
forgiven,8,8,1.0000
four,57,57,1.0000
salary,4,8,2.0000
thankee,1,3,3.0000
thanked,13,13,1.0000
coal,3,6,2.0000
dined,1,1,1.0000
loaded,3,3,1.0000
disrespectful,2,4,2.0000
regretfully,2,2,1.0000
trips,3,3,1.0000
hopefully,6,12,2.0000
strings,4,12,3.0000
murmured,4,4,1.0000
coat,12,24,2.0000
merriment,10,30,3.0000
beautify,1,4,4.0000
nonsense,18,18,1.0000
organ,1,2,2.0000
stabbed,1,3,3.0000
coax,1,1,1.0000
suppertime,1,1,1.0000
accounted,2,4,2.0000
specimens,1,1,1.0000
heaping,2,2,1.0000
demis,6,12,2.0000
openly,3,3,1.0000
violence,1,1,1.0000
doctored,1,1,1.0000
promiscuously,1,2,2.0000
viands,1,1,1.0000
solicitude,1,2,2.0000
babyland,1,3,3.0000
butcher,1,1,1.0000
appeased,3,3,1.0000
sweetfaced,1,1,1.0000
heavenly,8,8,1.0000
landscapes,1,2,2.0000
cattle,2,2,1.0000
harsh,2,2,1.0000
greek,3,3,1.0000
amicable,2,4,2.0000
pillowed,1,3,3.0000
green,29,29,1.0000
sober,32,64,2.0000
vacation,6,18,3.0000
invitingly,4,16,4.0000
beguiled,1,5,5.0000
celebrity,1,6,6.0000
shed,27,27,1.0000
december,3,3,1.0000
stable,2,4,2.0000
betty,1,1,1.0000
talkers,1,2,2.0000
piano,26,26,1.0000
greet,4,8,2.0000
alone,81,81,1.0000
tatting,1,2,2.0000
succession,1,3,3.0000
ants,1,1,1.0000
bedaubed,1,2,2.0000
along,32,32,1.0000
crimp,2,4,2.0000
decapitated,1,1,1.0000
mignonette,1,1,1.0000
doubles,1,2,2.0000
choicest,1,3,3.0000
shes,33,33,1.0000
doublet,1,2,2.0000
cock,2,2,1.0000
covering,4,4,1.0000
papered,1,2,2.0000
despondency,2,2,1.0000
humdrum,1,2,2.0000
wrench,1,1,1.0000
memorials,1,2,2.0000
mashed,1,1,1.0000
languished,1,1,1.0000
modest,9,9,1.0000
larking,1,2,2.0000
tyrannized,3,9,3.0000
reasonable,4,4,1.0000
drizzled,1,1,1.0000
mauds,1,2,2.0000
listeners,3,3,1.0000
musician,6,12,2.0000
tailed,2,6,3.0000
hymns,1,4,4.0000
ironin,1,1,1.0000
heroine,6,6,1.0000
bankers,1,2,2.0000
flutelike,1,1,1.0000
talents,1,2,2.0000
entertained,1,3,3.0000
obliged,15,15,1.0000
cinders,1,2,2.0000
moffat,28,28,1.0000
aloof,2,4,2.0000
drawing,20,20,1.0000
blame,14,14,1.0000
tugging,2,4,2.0000
deceived,1,3,3.0000
immaculate,2,2,1.0000
disperse,1,1,1.0000
esther,13,26,2.0000
certain,20,20,1.0000
madonna,1,2,2.0000
henceforth,2,2,1.0000
invite,5,5,1.0000
impart,1,1,1.0000
reverential,1,2,2.0000
smarter,1,1,1.0000
richmond,1,1,1.0000
forth,9,9,1.0000
fell,71,71,1.0000
stiffness,1,2,2.0000
harum,3,3,1.0000
modern,2,4,2.0000
sairy,1,1,1.0000
endeavor,1,2,2.0000
histories,1,3,3.0000
answered,78,78,1.0000
dabbling,1,2,2.0000
particular,12,12,1.0000
felt,172,172,1.0000
ambition,7,7,1.0000
lavender,4,8,2.0000
apple,8,8,1.0000
mistakes,6,6,1.0000
blanc,6,6,1.0000
bland,2,2,1.0000
affecting,1,2,2.0000
forty,16,16,1.0000
unbent,1,2,2.0000
chester,10,30,3.0000
plaguing,1,1,1.0000
mistaken,8,8,1.0000
valuable,7,7,1.0000
blank,3,3,1.0000
flower,13,13,1.0000
doors,3,6,2.0000
das,4,4,1.0000
doll,6,6,1.0000
day,238,238,1.0000
apply,1,1,1.0000
muddle,3,3,1.0000
teasing,2,2,1.0000
forum,1,2,2.0000
wide,18,18,1.0000
satan,2,4,2.0000
fechter,1,3,3.0000
flowed,1,4,4.0000
crochety,1,1,1.0000
harmlessly,1,1,1.0000
teapot,4,4,1.0000
gymnasium,1,1,1.0000
gets,13,13,1.0000
renew,1,2,2.0000
flannel,2,2,1.0000
periods,2,4,2.0000
group,7,7,1.0000
valnor,1,1,1.0000
breezy,1,1,1.0000
gravely,16,16,1.0000
moving,1,2,2.0000
affection,10,10,1.0000
nod,18,36,2.0000
downstairs,15,15,1.0000
strained,3,6,2.0000
events,3,3,1.0000
slate,4,4,1.0000
thou,16,16,1.0000
approaching,5,10,2.0000
training,4,12,3.0000
crisscross,1,4,4.0000
remembering,16,16,1.0000
nom,2,2,1.0000
fittest,2,2,1.0000
sinner,4,8,2.0000
mashay,1,1,1.0000
solve,1,2,2.0000
nor,39,39,1.0000
edgeworth,2,4,2.0000
not,920,920,1.0000
singing,11,22,2.0000
grove,5,15,3.0000
heroines,1,4,4.0000
features,2,10,5.0000
jubilant,1,6,6.0000
dead,24,24,1.0000
pardonable,3,6,2.0000
burdens,8,8,1.0000
enters,1,2,2.0000
breeze,1,3,3.0000
nov,1,4,4.0000
chesters,5,25,5.0000
now,399,399,1.0000
excited,22,44,2.0000
deaf,3,9,3.0000
patty,1,1,1.0000
clothed,1,1,1.0000
pray,16,16,1.0000
philter,2,4,2.0000
deal,57,57,1.0000
tired,62,124,2.0000
skillful,1,3,3.0000
ship,3,12,4.0000
boswells,1,1,1.0000
stitched,2,2,1.0000
dear,262,262,1.0000
done,136,272,2.0000
stopped,39,39,1.0000
gallant,7,14,2.0000
orderly,1,1,1.0000
clothes,25,25,1.0000
ceaseless,1,1,1.0000
tires,1,1,1.0000
demon,2,4,2.0000
rebelled,3,9,3.0000
used,91,91,1.0000
abundant,2,4,2.0000
fortunate,6,6,1.0000
pepper,1,2,2.0000
stitches,4,4,1.0000
turquoise,4,8,2.0000
tempered,5,5,1.0000
towels,1,2,2.0000
dont,543,543,1.0000
wife,37,74,2.0000
required,1,3,3.0000
ungratefully,2,2,1.0000
rampant,2,2,1.0000
peinte,1,2,2.0000
ironed,1,1,1.0000
faulty,2,4,2.0000
difficulties,3,9,3.0000
intense,3,3,1.0000
grown,17,17,1.0000
innocents,1,2,2.0000
persuasions,1,1,1.0000
jungfrau,2,4,2.0000
uses,2,6,3.0000
services,3,3,1.0000
faults,9,9,1.0000
spreadeagle,1,2,2.0000
boat,10,10,1.0000
dood,1,2,2.0000
condemns,1,1,1.0000
debt,5,5,1.0000
cousins,4,4,1.0000
motherish,1,1,1.0000
boaz,1,1,1.0000
crowned,2,4,2.0000
slave,7,7,1.0000
doom,3,3,1.0000
startled,8,16,2.0000
whereat,3,3,1.0000
underscored,1,2,2.0000
rudeness,1,1,1.0000
salver,1,2,2.0000
questioning,1,1,1.0000
poorest,1,2,2.0000
josyphine,1,1,1.0000
niminy,1,1,1.0000
door,89,178,2.0000
pitching,1,3,3.0000
doos,1,1,1.0000
exchanged,3,3,1.0000
curiously,2,4,2.0000
precipitately,5,5,1.0000
hustling,1,1,1.0000
grateful,39,39,1.0000
affairs,12,24,2.0000
crisp,1,1,1.0000
approvingly,5,10,2.0000
laden,1,1,1.0000
deck,2,2,1.0000
opener,1,2,2.0000
bitterness,6,6,1.0000
hamburg,1,1,1.0000
marred,2,2,1.0000
perturbed,3,6,2.0000
witnesses:,1,3,3.0000
den,3,12,4.0000
provide,2,2,1.0000
coil,1,2,2.0000
express,15,15,1.0000
happened,34,34,1.0000
des,1,1,1.0000
thrice,1,1,1.0000
ornament,7,7,1.0000
stifling,1,2,2.0000
cabalistic,1,1,1.0000
dew,3,3,1.0000
goods,1,2,2.0000
opened,36,36,1.0000
airing,4,4,1.0000
forbid,2,2,1.0000
johnsonianly,1,2,2.0000
associate,3,3,1.0000
whereby,1,2,2.0000
shadow,21,21,1.0000
meals,3,6,2.0000
unearthly,2,2,1.0000
homilies,1,2,2.0000
aloud,11,11,1.0000
deepened,1,1,1.0000
tupman,5,5,1.0000
contrite,1,1,1.0000
complain,9,9,1.0000
community,1,2,2.0000
implied,1,1,1.0000
blase,1,1,1.0000
pictures,16,16,1.0000
secured,2,2,1.0000
hockey,1,2,2.0000
admittance,1,1,1.0000
jelly,15,30,2.0000
dozed,1,3,3.0000
painless,1,1,1.0000
speaking,17,17,1.0000
immensely,12,12,1.0000
basement,1,2,2.0000
reporting,1,1,1.0000
20th,1,2,2.0000
models,3,3,1.0000
mentioned,3,3,1.0000
dozen,26,26,1.0000
blast,1,2,2.0000
acknowledging,1,1,1.0000
arrangement,9,9,1.0000
bushes,3,6,2.0000
pictured,1,3,3.0000
fern,2,2,1.0000
secures,1,1,1.0000
adventures,9,9,1.0000
reader,5,10,2.0000
merrier,1,1,1.0000
modestly,5,5,1.0000
september,1,2,2.0000
dashwood,15,45,3.0000
deed,1,1,1.0000
heliotrope,2,2,1.0000
bushel,1,2,2.0000
november,3,3,1.0000
hatbrims,1,1,1.0000
airily,1,2,2.0000
lying,13,13,1.0000
companionless,1,2,2.0000
excellent,16,16,1.0000
winged,3,6,2.0000
confectionery,1,3,3.0000
resolute,3,3,1.0000
studying,13,13,1.0000
regent,1,2,2.0000
dora,2,2,1.0000
hopeless,1,1,1.0000
deep,16,16,1.0000
sociable,4,8,2.0000
monstrosities,1,1,1.0000
deer,4,4,1.0000
body,9,9,1.0000
spoils,2,4,2.0000
wifely,1,3,3.0000
buying,7,7,1.0000
depend,4,8,2.0000
childhood,1,1,1.0000
obscure,1,1,1.0000
ogre,1,2,2.0000
seaweed,1,1,1.0000
grassy,1,1,1.0000
means,18,18,1.0000
womanhood,3,6,2.0000
meant,43,43,1.0000
consolingly,3,6,2.0000
fess,4,12,3.0000
troublous,1,4,4.0000
lamenting,2,10,5.0000
piled,7,7,1.0000
upper,4,8,2.0000
cold,39,39,1.0000
poverty,18,18,1.0000
halifax,1,2,2.0000
poison,2,2,1.0000
baseness,1,2,2.0000
gymnastic,1,1,1.0000
batch,1,1,1.0000
explaining,1,1,1.0000
jerked,1,1,1.0000
brought,52,104,2.0000
untidy,1,3,3.0000
dose,1,4,4.0000
indecorous,1,5,5.0000
wilful,1,6,6.0000
newcomer,3,3,1.0000
matron,2,2,1.0000
handsomer,1,2,2.0000
fete,4,4,1.0000
mellow,3,6,2.0000
piles,3,3,1.0000
priscilla,1,2,2.0000
thus,4,4,1.0000
mysteries,2,2,1.0000
colt,5,5,1.0000
addition,3,6,2.0000
trudge,2,2,1.0000
gentlemans,1,1,1.0000
nun,1,1,1.0000
bowed,8,8,1.0000
enduring,2,2,1.0000
shamefully,1,2,2.0000
shoe,5,5,1.0000
ivanhoe,1,1,1.0000
nut,1,1,1.0000
did,420,420,1.0000
die,20,20,1.0000
castoff,1,2,2.0000
comb,1,1,1.0000
dig,5,5,1.0000
somber,2,4,2.0000
come,274,274,1.0000
grumpy,2,4,2.0000
strewn,1,1,1.0000
shop,4,4,1.0000
(twins),1,2,2.0000
bower,5,5,1.0000
joined,8,16,2.0000
saucer,1,3,3.0000
dim,7,7,1.0000
grumps,1,1,1.0000
shot,3,6,2.0000
wishes,16,16,1.0000
various,13,26,2.0000
pupils,4,12,3.0000
dote,1,1,1.0000
instruments,1,2,2.0000
show,65,65,1.0000
cursed,1,1,1.0000
dis,1,2,2.0000
doth,1,1,1.0000
brickbats,1,2,2.0000
unlocks,1,1,1.0000
george,3,6,2.0000
confirmed,2,6,3.0000
frequent,11,11,1.0000
liverpool,1,2,2.0000
teatime,2,2,1.0000
buxom,1,2,2.0000
exercised,2,2,1.0000
graceful,11,11,1.0000
revelation,1,2,2.0000
tremendous,5,5,1.0000
bacheldore,1,1,1.0000
wild,25,25,1.0000
encouraging,4,8,2.0000
dots,1,3,3.0000
wished,18,72,4.0000
satin,4,4,1.0000
wile,1,2,2.0000
hostess,2,2,1.0000
amiability,1,2,2.0000
